osm_id,name,fclass,finalCategory,latitude,longitude
4381072194,Payless ShoeSource,shoe_shop,Retail,14.4184243,121.0410452
4381079589,Pinctada,jeweller,Retail,14.4174429,121.0414241
4381346592,Xentrix Solution,bookshop,Retail,14.5755121,121.0598603
4381582596,EastWest Unibank,bank,Public Service,14.4176084,121.0417974
4381582597,Filbars,bookshop,Retail,14.4160022,121.0398503
4381639697,Main Library,library,Public Service,11.2386217,124.9970435
4381807292,Access Computer And Technical Colleges,college,Public Service,14.5611836,121.0775354
4381815289,ACCESS Computer and Technical College,college,Public Service,14.7317432,121.048531
4381818189,Access Computer and Technical Colleges,college,Public Service,14.7542926,120.9538871
4381830156,Bagong Sikat Barangay Hall,town_hall,Public Service,15.4809571,121.3070907
